2,FALL,T4,DRY,DLT,FINE,PASSENGER,Slight,F,YNU,CAR
2,FALL,T4,DRY,DLT,FINE,PASSENGER,Slight,M,CHD,CAR
2,FALL,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
2,FALL,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
1,FALL,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,F,ADL,CAR
1,FALL,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
3,FALL,T4,WET,DLT,FINE,PASSENGER,Slight,M,CHD,CAR
1,FALL,T4,DRY,DLT,FINE,PEDESTRAIN,Serious,F,SNR,TRC
2,FALL,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,BUS
2,FALL,T4,WET,DLT,FINE,PASSENGER,Slight,M,SNR,CAR
1,FALL,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,F,CHD,CAR
1,FALL,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,F,YNU,BUS
1,FALL,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,F,ADL,CAR
2,FALL,T4,DRY,DLT,FINE,PASSENGER,Slight,F,CHD,BUS
1,FALL,T6,DRY,RLT,FINE,PEDESTRAIN,Serious,M,SNR,CAR
1,FALL,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,F,SNR,BUS
2,FALL,T4,DRY,DLT,FINE,DRIVER,Slight,M,SNR,CAR
2,FALL,T3,DRY,DLT,FINE,DRIVER,Slight,M,SNR,CAR
2,FALL,T3,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,CAR
2,WNT,T2,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,CAR
1,WNT,T3,DRY,DLT,FINE,PASSENGER,Serious,F,SNR,BUS
2,WNT,T3,DRY,DLT,FINE,PASSENGER,Slight,F,YNU,CAR
2,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,SNR,CAR
1,WNT,T4,FLD,DLT,FINE,PEDESTRAIN,Slight,M,YNU,CAR
1,WNT,T3,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,OTH
1,WNT,T4,DRY,DLT,FINE,PASSENGER,Slight,F,CHD,BUS
1,WNT,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,M,ADL,CAR
3,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
2,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
1,WNT,T3,FLD,DLT,FINE,PEDESTRAIN,Slight,M,ADL,CAR
3,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,SNR,CAR
3,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
3,WNT,T4,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,CAR
1,WNT,T4,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,BUS
2,WNT,T4,DRY,DLT,FINE,PEDESTRAIN,Fatal,M,ADL,CAR
2,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
2,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
1,WNT,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,M,CHD,OTH
1,WNT,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,M,SNR,CAR
2,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,SNR,CAR
2,WNT,T4,DRY,DLT,FINE,PASSENGER,Slight,M,CHD,CAR
3,WNT,T2,DRY,DLT,FINE,PASSENGER,Serious,F,YNU,CAR
1,WNT,T5,DRY,DLT,FINE,PEDESTRAIN,Slight,M,CHD,CAR
1,WNT,T3,SNOW,DLT,SNOW,PEDESTRAIN,Slight,M,ADL,TRC
2,WNT,T3,DRY,DLT,FINE,PASSENGER,Slight,M,YNU,CAR
2,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
3,WNT,T3,DRY,DLT,RAIN,PASSENGER,Slight,F,CHD,CAR
3,WNT,T3,ICE,DLT,RAIN,PEDESTRAIN,Slight,M,CHD,CAR
3,WNT,T3,ICE,DLT,RAIN,PEDESTRAIN,Slight,M,CHD,CAR
2,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,TWH
1,WNT,T2,DRY,DUS,FINE,PEDESTRAIN,Fatal,M,CHD,TOW
1,WNT,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,M,CHD,CAR
1,WNT,T4,WET,DLT,FINE,PEDESTRAIN,Serious,M,SNR,CAR
2,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
2,WNT,T2,DRY,DLT,FINE,PASSENGER,Slight,F,YNU,BUS
1,WNT,T3,DRY,DLT,FINE,PEDESTRAIN,Serious,F,CHD,CAR
2,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
2,WNT,T3,DRY,DLT,FINE,PASSENGER,Slight,M,CHD,CAR
1,WNT,T4,DRY,DLT,FINE,PEDESTRAIN,Serious,M,SNR,CAR
1,WNT,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,M,CHD,CAR
1,WNT,T2,DRY,DLT,FINE,PEDESTRAIN,Slight,M,CHD,OTH
1,WNT,T2,DRY,DLT,FINE,PEDESTRAIN,Slight,M,CHD,OTH
1,WNT,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,M,ADL,BUS
1,WNT,T4,DRY,DLT,FINE,PASSENGER,Slight,F,YNU,BUS
2,WNT,T4,DRY,DLT,FINE,DRIVER,Serious,M,YNU,CAR
2,WNT,T4,DRY,DLT,FINE,PASSENGER,Serious,M,YNU,CAR
1,WNT,T1,DRY,DUS,FINE,PEDESTRAIN,Slight,M,CHD,CAR
1,WNT,T4,WET,DLT,FINE,PEDESTRAIN,Serious,M,CHD,CAR
3,WNT,T3,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,CAR
2,WNT,T4,DRY,DLT,FINE,PASSENGER,Slight,F,YNU,CAR
2,WNT,T4,DRY,DLT,FINE,PASSENGER,Slight,M,YNU,CAR
2,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,CHD,TWH
1,WNT,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,M,CHD,CAR
2,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,TWH
2,WNT,T4,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,CAR
2,WNT,T4,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,CAR
2,WNT,T3,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,BUS
2,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,CHD,TWH
1,WNT,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,M,CHD,CAR
2,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
1,WNT,T4,DRY,DLT,FINE,PASSENGER,Slight,F,CHD,BUS
2,WNT,T4,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,CAR
1,WNT,T4,DRY,DLT,WIND,PEDESTRAIN,Slight,M,CHD,CAR
1,WNT,T3,DRY,DLT,FINE,PEDESTRAIN,Serious,M,YNU,CAR
1,WNT,T3,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,BUS
1,WNT,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,M,ADL,CAR
1,WNT,T4,WET,DLT,FINE,PEDESTRAIN,Slight,M,CHD,CAR
1,WNT,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,F,SNR,CAR
1,WNT,T3,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,BUS
1,WNT,T4,DRY,DLT,FINE,PASSENGER,Serious,F,SNR,BUS
1,WNT,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,F,YNU,CAR
2,WNT,T4,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,CAR
2,WNT,T3,DRY,DLT,FINE,PASSENGER,Slight,F,YNU,CAR
1,WNT,T4,DRY,DLT,FINE,PASSENGER,Slight,M,SNR,BUS
2,WNT,T3,DRY,DLT,FINE,PASSENGER,Slight,F,CHD,OTH
2,WNT,T4,DRY,DLT,FINE,PASSENGER,Slight,F,YNU,BUS
2,WNT,T4,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,CAR
2,WNT,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,F,YNU,CAR
1,WNT,T4,DRY,DLT,FINE,PASSENGER,Serious,F,SNR,BUS
1,WNT,T4,WET,DLT,FINE,PEDESTRAIN,Slight,M,CHD,CAR
3,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,TWH
3,WNT,T4,DRY,DLT,FINE,PASSENGER,Slight,M,SNR,BUS
3,WNT,T4,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,BUS
1,WNT,T4,DRY,DLT,FINE,PASSENGER,Serious,F,YNU,BUS
3,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
3,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,CHD,TRC
1,WNT,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,M,CHD,CAR
1,WNT,T5,DRY,DLT,FINE,PEDESTRAIN,Slight,M,CHD,CAR
2,WNT,T4,DRY,DLT,FINE,PASSENGER,Slight,F,CHD,CAR
1,WNT,T4,WET,DLT,FINE,PEDESTRAIN,Slight,M,CHD,CAR
2,WNT,T3,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,CAR
1,SPR,T1,DRY,RLT,FINE,PEDESTRAIN,Slight,M,CHD,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,CHD,TWH
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,TWH
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,M,ADL,CAR
2,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,F,YNU,CAR
2,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,M,YNU,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
2,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,M,YNU,CAR
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Serious,M,CHD,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,CHD,TWH
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,TWH
1,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,BUS
2,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,M,SNR,CAR
1,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,BUS
2,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,M,CHD,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
2,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,CAR
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Serious,M,YNU,CAR
2,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,CAR
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,M,ADL,CAR
1,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,BUS
2,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,F,YNU,BUS
2,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,F,YNU,BUS
1,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,BUS
2,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,F,YNU,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
1,SPR,T3,WET,DLT,FINE,PEDESTRAIN,Slight,M,CHD,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
2,SPR,T5,DRY,DLT,FINE,PEDESTRAIN,Slight,M,ADL,CAR
3,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,M,ADL,CAR
1,SPR,T4,WET,DLT,RAIN,PEDESTRAIN,Fatal,M,ADL,TOW
1,SPR,T5,DRY,DLT,FINE,PEDESTRAIN,Serious,M,ADL,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
2,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,M,CHD,CAR
2,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,CHD,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Serious,M,ADL,TWH
1,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,ADL,BUS
1,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,ADL,BUS
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,SNR,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,SNR,CAR
3,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
3,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,M,YNU,CAR
2,SPR,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,M,CHD,CAR
1,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,BUS
1,SPR,T6,DRY,RLT,FINE,PEDESTRAIN,Slight,M,YNU,CAR
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,M,YNU,BUS
1,SPR,T2,DRY,DLT,FINE,PEDESTRAIN,Slight,F,CHD,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
2,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,CHD,CAR
2,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,CHD,CAR
2,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,M,CHD,CAR
1,SPR,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,F,ADL,TRC
3,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
2,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,YNU,CAR
2,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,CHD,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Serious,M,ADL,TWH
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,CHD,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
2,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,ADL,CAR
2,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,ADL,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Serious,M,YNU,TWH
2,SPR,T2,DRY,DLT,FINE,DRIVER,Slight,M,ADL,TWH
1,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,CHD,TWH
1,SPR,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,M,ADL,TWH
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,M,CHD,BUS
1,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,BUS
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,TWH
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,SNR,CAR
1,SPR,T5,DRY,DLT,FINE,PEDESTRAIN,Slight,M,ADL,BUS
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Serious,F,CHD,CAR
1,SPR,T5,DRY,DLT,FINE,PEDESTRAIN,Slight,M,CHD,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,TWH
1,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,BUS
2,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,CAR
2,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,M,CHD,CAR
2,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,BUS
1,SPR,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,M,ADL,CAR
2,SPR,T5,DRY,DLT,FINE,PEDESTRAIN,Slight,M,ADL,CAR
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Serious,M,CHD,CAR
1,SPR,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,M,CHD,TWH
3,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,CHD,CAR
1,SPR,T5,DRY,DUS,FINE,PEDESTRAIN,Slight,M,CHD,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Serious,M,ADL,TWH
2,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
1,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,YNU,BUS
1,SPR,T3,DRY,DLT,FINE,PEDESTRAIN,Serious,M,YNU,TRC
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,TWH
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,CHD,CAR
2,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,F,ADL,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,CHD,TWH
2,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,M,SNR,CAR
2,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,BUS
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,CHD,TWH
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,TWH
1,SPR,T5,DRY,DLT,FINE,PEDESTRAIN,Slight,M,YNU,CAR
2,SPR,T4,DRY,DLT,WIND,DRIVER,Slight,M,ADL,CAR
1,SPR,T4,DRY,DLT,WIND,PEDESTRAIN,Slight,M,CHD,TWH
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,M,YNU,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,CHD,TWH
1,SPR,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,M,CHD,CAR
3,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,TRC
3,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,SNR,CAR
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,F,YNU,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,CHD,TWH
2,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,F,YNU,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,TWH
2,SPR,T6,DRY,NLT,FINE,PASSENGER,Serious,F,CHD,CAR
2,SPR,T6,DRY,DUS,FINE,PASSENGER,Slight,F,YNU,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,TWH
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,YNU,TWH
2,SPR,T2,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Serious,F,SNR,TRC
2,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,OTH
2,SPR,T4,DRY,DLT,FINE,DRIVER,Serious,M,CHD,TWH
3,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,F,CHD,CAR
2,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,CHD,CAR
2,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,M,YNU,CAR
2,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,M,YNU,CAR
2,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,CAR
2,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,CAR
2,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,CHD,CAR
2,SPR,T2,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
3,SPR,T6,DRY,DUS,FINE,PEDESTRAIN,Slight,M,YNU,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
3,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,TWH
3,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,TWH
2,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,F,YNU,CAR
2,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,M,CHD,CAR
2,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,F,CHD,CAR
2,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,F,CHD,CAR
2,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,F,CHD,CAR
2,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,M,SNR,CAR
1,SPR,T2,DRY,RLT,FINE,PEDESTRAIN,Slight,M,YNU,CAR
3,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
3,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,BUS
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
1,SPR,T3,DRY,DLT,FINE,PEDESTRAIN,Serious,F,SNR,OTH
3,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,F,CHD,CAR
3,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,F,YNU,CAR
3,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,F,CHD,CAR
2,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,M,CHD,CAR
3,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
3,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
2,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,M,CHD,OTH
3,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,ADL,CAR
3,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,M,CHD,CAR
3,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
2,SPR,T5,DRY,DLT,FINE,PASSENGER,Serious,F,CHD,CAR
2,SPR,T5,DRY,DLT,FINE,PASSENGER,Serious,M,ADL,CAR
1,SPR,T6,DRY,RLT,FINE,PEDESTRAIN,Slight,M,CHD,CAR
1,SPR,T1,DRY,RLT,FINE,PEDESTRAIN,Serious,M,CHD,CAR
1,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
2,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
2,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,F,ADL,CAR
2,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,F,ADL,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Fatal,M,YNU,TWH
2,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,ADL,CAR
2,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,F,ADL,BUS
2,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,CAR
2,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,CAR
2,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,M,YNU,CAR
1,SPR,T1,DRY,DUS,FINE,PASSENGER,Serious,F,YNU,CAR
1,SPR,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,F,YNU,CAR
1,SPR,T3,DRY,DLT,FINE,PEDESTRAIN,Serious,M,SNR,CAR
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,M,ADL,CAR
1,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Serious,M,CHD,TWH
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,TWH
2,SPR,T3,DRY,DLT,FINE,DRIVER,Fatal,M,SNR,CAR
3,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,M,SNR,OTH
3,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,M,CHD,OTH
2,SPR,T4,DRY,DLT,FINE,DRIVER,Serious,M,ADL,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
2,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,CAR
2,SPR,T6,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
3,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,ADL,CAR
3,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,CAR
2,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,M,CHD,CAR
2,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,F,CHD,CAR
3,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
3,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
3,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,CAR
3,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,YNU,CAR
3,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,CHD,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
2,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,M,YNU,CAR
2,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,M,YNU,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,CHD,TWH
1,SPR,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,F,SNR,BUS
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,SNR,TWH
2,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,F,YNU,CAR
2,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,M,SNR,CAR
1,SPR,T6,DRY,DLT,FINE,PEDESTRAIN,Slight,M,YNU,CAR
3,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
3,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,F,ADL,CAR
3,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,CAR
3,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,SNR,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,SNR,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
1,SPR,T5,DRY,DLT,FINE,PEDESTRAIN,Slight,M,CHD,BUS
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,TWH
2,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,M,YNU,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
2,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Serious,M,ADL,CAR
1,SPR,T3,DRY,DLT,FINE,PASSENGER,Serious,F,SNR,BUS
